Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
708697983,46,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,116731.00,2
708699108,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,83739.00,2
708701358,37,M,3,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,47266.00,2
708702258,41,F,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20731.00,2
708703308,40,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,23108.00,3
708704433,52,F,1,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,32691.00,3
708705783,50,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977.00,2
708706833,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,28042.00,3
708707808,47,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378.00,3
708708858,32,F,0,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29521.00,2
708710283,49,F,2,High School,Single,MA,91750,no,no,no,cellular,Businessman,49321.00,3
708711483,26,F,0,Unknown,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975.00,2
708712833,38,M,5,Graduate,Single,FL,91750,no,no,no,cellular,Govt,64708.00,2
708714108,38,F,3,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17936.00,2
708720558,57,M,1,High School,Married,NY,91750,yes,no,no,telephone,Govt,41858.00,2
708721533,39,M,1,High School,Married,FL,91750,yes,no,no,cellular,White-collar,124810.00,2
708722583,44,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,34283.00,3
708723858,45,F,0,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,43493.00,2
708724908,38,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,50635.00,3
708726708,47,F,4,Uneducated,Single,UT,91750,no,no,no,cellular,Businessman,23265.00,3
708727983,58,F,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,34410.00,2
708731658,31,F,0,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,2
708733983,49,F,2,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,21900.00,2
708735183,51,F,2,Uneducated,Married,NY,91750,yes,no,yes,cellular,Blue-collar,24977.00,2
708736608,40,F,4,Unknown,Married,IL,91750,no,yes,yes,cellular,Businessman,21586.00,2
708740808,33,F,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,33749.00,3
708741633,44,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,15508.00,2
708744933,43,F,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17205.00,2
708745983,51,M,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,74175.00,2
708747708,45,F,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,28863.00,2
708748833,46,M,2,Graduate,Married,TX,91750,no,no,no,telephone,Businessman,117419.00,3
708753633,42,M,1,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,63794.00,3
708754833,51,M,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,69537.00,2
708757233,43,F,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,40618.00,3
708758658,51,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45996.00,2
708759408,48,F,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,201292.00,2
708760458,45,F,3,Doctorate,Married,TX,91750,no,no,yes,cellular,Blue-collar,40495.00,3
708761733,54,M,5,Graduate,Married,NY,91750,no,yes,no,telephone,Retirees,61406.00,2
708765933,54,M,4,High School,Single,CA,91750,no,yes,no,telephone,White-collar,82220.00,2
708768258,47,M,3,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,73891.00,2
708770883,49,M,4,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209698.00,3
708772308,37,F,3,High School,Single,NY,91750,yes,no,no,unknown,Blue-collar,14434.00,2
708773583,42,F,3,Graduate,Single,MA,91750,no,no,no,cellular,Selfemployeed,46820.00,2
708774708,41,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,43782.00,3
708776658,46,M,2,Post-Graduate,Single,HI,91750,yes,no,no,cellular,Govt,62818.00,2
708780783,44,M,5,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,76257.00,2
708784083,43,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,57111.00,3
708784908,54,M,4,Unknown,Married,CA,91750,no,no,no,telephone,White-collar,62468.00,2
708788583,52,F,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975.00,2
708790833,36,F,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535.00,2
708793008,50,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,23521.00,2
708794133,51,F,4,Doctorate,Married,NY,91750,yes,yes,yes,cellular,Govt,35416.00,3
708796458,48,F,4,High School,Married,CA,91750,no,no,no,telephone,Govt,34232.00,2
708797583,45,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,30135.00,3
708798483,52,F,2,Uneducated,Married,FL,91750,yes,no,no,unknown,Businessman,29848.00,3
708799983,47,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,14975.00,3
708801108,37,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,21709.00,3
708804633,49,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,33335.00,2
708805908,39,M,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,118475.00,2
708807483,39,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,43340.00,2
708809283,35,F,3,Unknown,Married,NY,91750,no,yes,no,unknown,Blue-collar,27044.00,2
708811233,54,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,19789.00,2
708812133,56,F,0,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,50549.00,3
708813033,44,F,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,13443.00,2
708816408,32,F,1,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,34492.00,2
708817608,48,F,2,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,53960.00,2
708818508,39,F,4,Uneducated,Married,MA,91750,yes,no,no,telephone,Selfemployeed,59846.00,3
708820308,49,F,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,11956.00,2
708821733,44,M,5,Unknown,Single,AZ,90025,no,yes,no,cellular,Govt,113100.00,3
708822783,50,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,81981.00,3
708823908,47,F,5,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,55237.00,2
708824958,49,F,3,Unknown,Single,FL,91750,no,no,no,unknown,White-collar,55745.00,2
708826158,50,M,3,High School,Single,CA,91750,yes,yes,yes,unknown,Govt,115410.00,2
708828258,36,F,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,11974.00,2
708829758,62,F,1,High School,Unknown,CA,91750,no,yes,no,cellular,Retirees,44199.00,3
708831858,53,F,4,High School,Married,AK,72023,yes,no,yes,unknown,Govt,18429.00,2
708833133,44,F,2,High School,Unknown,TX,91750,no,yes,yes,unknown,Blue-collar,20382.00,2
708834483,60,F,1,Uneducated,Married,TX,91750,yes,no,yes,telephone,Businessman,15554.00,2
708837858,45,M,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,61806.00,1
708838908,42,F,4,Uneducated,Single,NJ,91750,yes,no,no,telephone,Blue-collar,35361.00,3
708841233,40,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,111748.00,3
708846183,42,F,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,47375.00,2
708848208,29,M,0,Graduate,Married,WA,91750,no,no,no,cellular,Retirees,54203.00,1
708849858,45,F,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,40306.00,3
708856983,47,F,3,Doctorate,Unknown,TX,91750,no,yes,yes,unknown,Selfemployeed,1250.00,2
708859158,54,F,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,White-collar,58286.00,1
708860358,39,F,3,Uneducated,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975.00,2
708862233,35,M,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935.00,2
708863733,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,144470.00,1
708864708,47,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,13428.00,3
708866133,53,M,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245.00,2
708867408,62,F,0,Uneducated,Married,NY,91750,no,yes,yes,unknown,Businessman,20717.00,1
708868233,48,F,2,Uneducated,Married,CA,91750,no,no,yes,unknown,Selfemployeed,2565.00,1
708869283,64,M,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381.00,3
708870408,41,M,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,55954.00,2
708871158,61,F,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205.00,1
708873183,36,M,1,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,214196.00,1
708874533,43,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,1250.00,2
708876183,49,F,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,41046.00,2
708877458,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,110092.00,2
708878508,51,F,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,2
708879483,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,89752.00,2
708880683,52,M,2,Graduate,Married,CA,90025,yes,no,no,unknown,White-collar,138234.00,3
708881583,47,M,3,High School,Single,CA,91750,yes,no,no,cellular,White-collar,116501.00,2
708884658,47,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,79857.00,3
708885558,55,F,1,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,23755.00,2
708886533,40,M,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,58619.00,2
708887433,40,F,3,Uneducated,Unknown,CA,91750,no,no,yes,cellular,Govt,35079.00,2
708888633,48,F,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,31826.00,3
708890133,40,M,4,High School,Married,GA,91750,no,no,no,cellular,Retirees,73068.00,2
708890958,39,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,54491.00,2
708892833,55,F,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,1250.00,2
708894183,46,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,64783.00,2
708895158,40,F,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,12604.00,3
708897408,42,M,3,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,75347.00,3
708899283,58,M,2,High School,Single,CA,91750,yes,yes,no,telephone,Retirees,85352.00,2
708900408,42,F,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Retirees,59307.00,3
708902883,60,F,0,Doctorate,Single,TX,91750,no,yes,no,unknown,Govt,36679.00,2
708905733,49,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,105037.00,3
708907833,49,M,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,108540.00,2
708908883,56,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,119914.00,3
708911508,48,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495.00,2
708913233,50,F,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,16076.00,2
708916083,40,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,28751.00,2
708917133,44,M,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396.00,2
708918558,26,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34367.00,2
708923658,48,M,3,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,63958.00,2
708924783,46,F,4,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,47867.00,3
708927108,50,F,4,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,6550.00,3
708928008,58,F,3,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,48210.00,3
708928908,48,M,3,Graduate,Unknown,FL,91750,no,yes,no,unknown,White-collar,94220.00,1
708931908,65,F,1,Uneducated,Single,NJ,91750,no,no,no,cellular,Selfemployeed,14975.00,2
708937608,52,M,4,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,69882.00,2
708938508,56,F,1,Graduate,Married,NY,91750,no,no,yes,cellular,Blue-collar,17366.00,1
708942408,44,F,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,237248.00,3
708944958,48,M,2,Unknown,Unknown,FL,91750,no,no,no,cellular,Blue-collar,70868.00,2
708946008,42,F,3,Unknown,Married,NY,91750,no,yes,yes,unknown,White-collar,27577.00,2
708947208,43,F,2,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,31006.00,2
708948483,46,M,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,114524.00,1
708949908,37,F,2,Graduate,Married,FL,91750,no,no,yes,cellular,Businessman,21137.00,3
708952758,46,M,5,Uneducated,Unknown,TX,91750,yes,yes,no,cellular,Businessman,83512.00,2
708953883,59,F,0,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,2565.00,3
708957183,44,F,5,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,23360.00,2
708959583,29,F,0,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,37173.00,1
708960858,50,M,2,Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,78272.00,2
708963258,37,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,114990.00,1
708964683,50,M,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,172935.00,1
708967608,50,F,4,Unknown,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,5525.00,1
708968733,53,M,3,High School,Married,NJ,91750,no,no,no,cellular,White-collar,109128.00,3
708969633,47,M,1,Graduate,Married,NJ,91750,no,yes,no,cellular,Retirees,68004.00,3
708971583,41,F,5,Post-Graduate,Married,CA,91750,no,no,no,cellular,Retirees,14897.00,2
708972783,42,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,25056.00,1
708974283,55,F,2,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,212974.00,3
708976908,45,F,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,22074.00,2
708980283,52,F,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Businessman,23048.00,2
708982158,47,F,3,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,185296.00,1
708983658,38,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,5225.00,2
708989358,41,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,60076.00,2
708992733,54,M,1,High School,Married,CA,91750,yes,no,no,cellular,White-collar,77169.00,1
708995283,37,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Govt,82470.00,1
708996708,49,F,3,High School,Single,NV,91750,yes,yes,no,unknown,Businessman,219327.00,3
708997833,30,M,0,Graduate,Married,IA,91750,yes,yes,no,cellular,Retirees,48602.00,1
708998583,48,M,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,51569.00,1
709000008,49,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,Govt,21170.00,1
709005633,51,F,3,High School,Married,CA,91750,no,no,no,unknown,Blue-collar,21675.00,3
709007883,45,M,4,High School,Single,CA,90266,yes,no,no,unknown,White-collar,172725.00,1
709008708,43,M,3,Unknown,Unknown,TX,91750,yes,no,no,unknown,Govt,113270.00,1
709009833,48,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,71397.00,3
709012083,51,F,3,High School,Single,CA,91750,yes,no,no,unknown,Selfemployeed,20130.00,2
709013208,45,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,228930.00,1
709014558,43,F,3,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,59739.00,2
709015833,42,M,4,Uneducated,Married,CA,90291,no,no,no,cellular,White-collar,122030.00,3
709017258,38,F,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,33205.00,1
709019283,46,M,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,108579.00,1
709022883,50,F,2,Post-Graduate,Married,FL,91750,no,no,no,telephone,Govt,55531.00,3
709025583,39,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,6550.00,1
709028208,43,F,4,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,36669.00,2
709029408,37,F,1,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,1
709035708,56,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,16430.00,3
709039533,43,F,3,High School,Single,FL,91750,no,yes,no,telephone,Selfemployeed,43162.00,2
709040508,43,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Govt,24111.00,2
709042908,45,F,3,High School,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,23530.00,2
709044183,47,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,47088.00,1
709045683,43,M,4,High School,Married,NY,91750,no,yes,no,cellular,White-collar,45314.00,3
709046958,60,M,0,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,117796.00,2
709051533,43,M,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,87414.00,2
709052883,45,M,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,100498.00,1
709054083,47,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,79546.00,1
709056558,36,F,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,19817.00,2
709058808,50,F,2,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975.00,3
709061658,47,M,2,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,67532.00,1
709064208,56,F,1,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,23748.00,3
709065483,49,M,2,High School,Married,NY,91750,yes,no,no,unknown,Businessman,108221.00,2
709066983,43,F,2,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,206846.00,1
709068183,47,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,White-collar,74888.00,1
709071408,45,M,2,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,86899.00,3
709074108,56,F,3,Post-Graduate,Single,NY,91750,no,no,no,cellular,Govt,32487.00,1
709075533,38,M,1,Doctorate,Single,IA,91750,yes,yes,no,cellular,White-collar,115365.00,3
709077933,41,M,3,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,63667.00,3
709078908,53,M,1,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,85957.00,2
709079883,42,F,4,High School,Married,NY,91750,yes,yes,no,cellular,Retirees,31902.00,3
709080783,41,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Govt,75402.00,2
709081683,54,F,1,High School,Single,FL,91750,no,no,no,cellular,White-collar,53694.00,1
709082808,38,M,2,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,92816.00,3
709085358,44,F,4,Uneducated,Single,NY,91750,yes,no,no,unknown,Blue-collar,29488.00,2
709086933,46,F,2,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,53739.00,3
709087983,54,M,2,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,90136.00,2
709094358,49,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,236628.00,1
709096908,40,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,17285.00,2
709098108,52,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,76611.00,1
709100283,41,F,3,Graduate,Married,NY,91750,no,yes,no,telephone,Blue-collar,32797.00,1
709101258,53,F,3,Graduate,Married,NJ,91750,yes,yes,yes,cellular,Govt,23073.00,2
709102458,57,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,30585.00,2
709103358,41,F,4,Unknown,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,6550.00,1
709104333,29,F,1,High School,Single,FL,91750,yes,no,no,unknown,Retirees,31487.00,2
709106358,65,F,1,Unknown,Single,NY,91750,no,no,no,unknown,Selfemployeed,2565.00,2
709108533,41,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Businessman,201510.00,3
709110633,48,F,4,Unknown,Married,FL,91750,yes,no,no,cellular,Blue-collar,11997.00,1
709112508,29,F,2,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,22762.00,2
709117533,51,F,1,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,14975.00,2
709120008,59,M,0,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10194.00,3
709121283,35,F,2,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975.00,1
709122483,56,F,4,Unknown,Married,NY,91750,no,no,no,unknown,White-collar,18306.00,1
709123908,46,M,2,Doctorate,Single,NJ,91750,no,no,no,cellular,Govt,82618.00,1
709124883,50,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,96537.00,1
709126833,44,F,3,Unknown,Single,TX,91750,no,yes,no,cellular,Govt,50852.00,2
709127808,42,F,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,38043.00,1
709131033,65,M,0,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,48929.00,3
709134333,48,M,4,Doctorate,Unknown,CA,91750,yes,yes,yes,cellular,Businessman,73655.00,3
709137558,50,M,3,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,74271.00,3
709140858,45,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93790.00,1
709141908,54,F,4,Unknown,Single,NY,91750,yes,yes,no,telephone,Businessman,233762.00,3
709143183,43,F,3,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,29424.00,3
709145958,36,F,3,Uneducated,Unknown,MI,91750,yes,yes,no,cellular,Selfemployeed,14975.00,1
709149408,57,F,3,Uneducated,Single,FL,91750,yes,no,no,cellular,Businessman,25885.00,3
709150608,52,F,2,High School,Married,CA,91750,no,no,no,cellular,Businessman,31030.00,3
709153008,43,M,3,High School,Single,FL,91750,no,yes,no,cellular,Businessman,74069.00,2
